Depth comp r [rmcd],Grey
227.89,365.554383
227.9,351.600905
227.91,347.41298
227.92,348.652668
227.93,335.661763
227.94,358.148458
227.95,391.272838
227.96,409.775397
227.97,419.363748
227.98,431.490614
227.99,457.203781
228,466.313791
228.01,480.75142
228.02,495.122668
228.03,493.070047
228.04,498.537629
228.05,499.857231
228.06,500.731591
228.07,486.918518
228.08,509.819189
228.09,493.558227
228.1,455.133932
228.11,469.718704
228.12,472.629068
228.13,461.886667
228.14,446.857948
228.15,453.60804
228.16,444.795928
228.17,438.426965
228.18,425.336981
228.19,406.883025
228.2,391.449784
228.21,361.193796
228.22,356.255664
228.23,374.715932
228.24,341.650379
228.25,310.656541
228.26,294.299542
228.27,298.461234
228.28,317.92422
228.29,290.973435
228.3,302.491771
228.31,302.865602
228.32,303.504398
228.33,339.944446
228.34,372.253225
228.35,387.771932
228.36,407.102244
228.37,400.837041
228.38,401.872301
228.39,392.016466
228.4,400.368142
228.41,407.10588
228.42,411.959652
228.43,402.782859
228.44,392.783282
228.45,386.647856
228.46,403.802391
228.47,400.551722
228.48,403.265034
228.49,390.556307
228.5,386.053106
228.51,397.974913
228.52,394.8627
228.53,396.721206
228.54,385.699887
228.55,375.622083
228.56,373.150206
228.57,345.165188
228.58,361.116559
228.59,379.531574
228.6,350.525112
228.61,333.761445
228.62,302.409371
228.63,312.846543
228.64,307.163167
228.65,305.948935
228.66,314.879722
228.67,338.707642
228.68,347.907407
228.69,369.17196
228.7,388.468834
228.71,401.154444
228.72,401.189084
228.73,417.749688
228.74,408.16783
228.75,424.035019
228.76,435.059352
228.77,426.323873
228.78,428.742264
228.79,431.964506
228.8,431.697423
228.81,412.533779
228.82,395.298399
228.83,402.76429
228.84,416.061401
228.85,413.625046
228.86,398.8375
228.87,413.898148
228.88,403.418241
228.89,381.784182
228.9,383.267271
228.91,386.241003
228.92,358.971252
228.93,350.808241
228.94,351.280864
228.95,365.362284
228.96,353.18268
228.97,345.166157
228.98,350.597253
228.99,335.858439
229,341.931049
229.01,329.464179
229.02,326.087447
229.03,329.751713
229.04,331.400062
229.05,327.288981
229.06,323.406466
229.07,324.414313
229.08,329.602407
229.09,328.885937
229.1,324.225628
229.11,331.218349
229.12,341.006563
229.13,357.344722
229.14,348.226698
229.15,352.435864
229.16,362.219522
229.17,363.027423
229.18,355.053885
229.19,363.148997
229.2,378.555293
229.21,387.231911
229.22,398.567917
229.23,406.394734
229.24,417.53821
229.25,426.015664
229.26,423.655448
229.27,428.09606
229.28,429.415201
229.29,427.904072
229.3,425.665612
229.31,422.297654
229.32,423.003127
229.33,423.663377
229.34,426.065498
229.35,428.625442
229.36,435.012191
229.37,426.43463
229.38,419.693318
229.39,418.470478
229.4,420.055353
229.41,419.365154
229.42,422.900306
229.43,421.78838
229.44,412.09642
229.45,400.372685
229.46,409.823733
229.47,407.914514
229.48,408.963488
229.49,426.320941
229.5,423.117577
229.51,413.983672
229.52,398.182978
229.53,383.723179
229.54,385.113688
229.55,373.831512
229.56,364.64287
229.57,365.999673
229.58,348.132315
229.59,342.516269
229.6,332.462844
229.61,356.228972
229.62,306.100645
229.63,299.540758
229.64,334.751016
229.65,298.292128
229.66,276.310341
229.67,297.697593
229.68,288.794006
229.69,288.582608
229.7,306.013626
229.71,321.680407
229.72,342.615055
229.73,363.106211
229.74,382.950587
229.75,383.807532
229.76,421.667046
229.77,436.694006
229.78,434.799515
229.79,436.199914
229.8,446.483865
229.81,441.383897
229.82,445.093375
229.83,443.06545
229.84,446.096463
229.85,444.97621
229.86,439.557825
229.87,440.604749
229.88,417.749495
229.89,415.915005
229.9,417.109467
229.91,421.743114
229.92,424.340156
229.93,420.39895
229.94,419.720657
229.95,405.678451
229.96,397.805757
229.97,381.980344
229.98,377.408905
229.99,369.557658
230,365.601581
230.01,368.755477
230.02,363.442184
230.03,358.414925
230.04,358.679128
230.05,358.125939
230.06,367.974131
230.07,363.96867
230.08,371.761204
230.09,380.236307
230.1,381.810297
230.11,395.028137
230.12,377.535702
230.13,381.918251
230.14,377.104298
230.15,376.330595
230.16,362.70061
230.17,380.898016
230.18,382.755915
230.19,363.569155
230.2,362.108977
230.21,370.454241
230.22,366.068779
230.23,360.859455
230.24,347.794163
230.25,342.757388
230.26,336.472345
230.27,326.739646
230.28,324.524288
230.29,322.287744
230.3,333.748326
230.31,348.259037
230.32,329.294038
230.33,337.98457
230.34,344.822019
230.35,345.254675
230.36,353.19482
230.37,359.379964
230.38,380.202426
230.39,394.408357
230.4,396.169678
230.41,404.829734
230.42,413.308169
230.43,422.054315
230.44,432.201656
230.45,434.701296
230.46,441.183668
230.47,450.738764
230.48,452.170376
230.49,457.956869
230.5,469.65748
230.51,462.235915
230.52,450.575693
230.53,452.392471
230.54,442.448826
230.55,426.47206
230.56,413.490653
230.57,418.940923
230.58,415.411201
230.59,403.008153
230.6,405.879124
230.61,403.812776
230.62,398.552723
230.63,395.867355
230.64,386.478439
230.65,409.459318
230.66,404.0382
230.67,383.560519
230.68,377.078404
230.69,377.028451
230.7,364.760627
230.71,377.48734
230.72,385.4439
230.73,390.361227
230.74,382.225258
230.75,365.635133
230.76,369.268428
230.77,374.271315
230.78,362.174134
230.79,353.844983
230.8,358.9982
230.81,362.439112
230.82,356.533683
230.83,371.432003
230.84,389.656182
230.85,381.916473
230.86,379.838936
230.87,380.925391
230.88,377.499749
230.89,383.052488
230.9,371.168271
230.91,362.679624
230.92,341.477427
230.93,375.039803
230.94,382.103552
230.95,390.873787
230.96,406.856357
230.97,408.013976
230.98,411.589906
230.99,408.952336
231,442.415593
231.01,465.372958
231.02,478.708209
231.03,495.710579
231.04,499.296072
231.05,494.673239
231.06,496.085265
231.07,502.569421
231.08,508.72947
231.09,515.041514
231.1,526.340628
231.11,530.5238
231.12,522.168869
231.13,526.628498
231.14,526.8899
231.15,513.067071
231.16,479.437997
231.17,436.45138
231.18,418.279357
231.19,444.072894
231.2,443.568611
231.21,441.70428
231.22,462.374684
231.23,460.433609
231.24,444.908291
231.25,426.905746
231.26,415.46481
231.27,411.898761
231.28,416.823667
231.29,414.432873
231.3,389.677779
231.31,390.893216
231.32,373.900097
231.33,365.177949
231.34,361.660846
231.35,380.682952
231.36,382.01405
231.37,374.743401
231.38,376.622934
231.39,375.500824
231.4,377.069777
231.41,376.240549
231.42,371.834223
231.43,366.456765
231.44,369.011374
231.45,396.072294
231.46,390.177224
231.47,392.043635
231.48,373.235799
231.49,374.185848
231.5,379.420906
231.51,371.920873
231.52,371.747491
231.53,357.389273
231.54,367.881268
231.55,371.930827
231.56,358.497127
231.57,357.580501
231.58,341.39585
231.59,332.280407
231.6,335.829996
231.61,340.009595
231.62,337.641777
231.63,342.083811
231.64,336.39757
231.65,329.808521
231.66,325.738016
231.67,326.593071
231.68,317.730487
231.69,319.243093
231.7,320.692019
231.71,328.474209
231.72,339.156492
231.73,349.279815
231.74,345.530242
231.75,348.968587
231.76,364.19892
231.77,359.177624
231.78,355.581292
231.79,359.333714
231.8,375.775887
231.81,390.992086
231.82,389.701276
231.83,406.95364
231.84,418.703481
231.85,426.423263
231.86,427.082488
231.87,420.202249
231.88,426.414174
231.89,421.234118
231.9,420.846511
231.91,437.927098
231.92,436.160474
231.93,416.543203
231.94,418.842398
231.95,413.917577
231.96,422.807526
231.97,412.340383
231.98,409.083631
231.99,419.687399
232,417.279789
232.01,414.091317
232.02,411.804001
232.03,409.017157
232.04,415.128408
232.05,425.382484
232.06,419.604935
232.07,410.270226
232.08,408.234836
232.09,408.043831
232.1,388.818599
232.11,395.028932
232.12,394.334459
232.13,396.420669
232.14,400.058517
232.15,408.081363
232.16,394.379156
232.17,396.344544
232.18,417.048335
232.19,407.493388
232.2,429.598174
232.21,434.237186
232.22,435.367121
232.23,433.104723
232.24,444.475451
232.25,457.546711
232.26,461.897848
232.27,442.273054
232.28,435.884728
232.29,456.173758
232.3,463.726114
232.31,471.322351
232.32,452.697318
232.33,437.244562
232.34,422.576895
232.35,448.152919
232.36,442.596299
232.37,434.347447
232.38,430.413652
232.39,433.316672
232.4,429.504855
232.41,429.555315
232.42,421.306816
232.43,395.749547
232.44,357.22746
232.45,349.19807
232.46,380.725233
232.47,395.88507
232.48,395.325375
232.49,405.962698
232.5,444.598717
232.51,459.215352
232.52,460.076957
232.53,487.38761
232.54,503.513144
232.55,520.175062
232.56,530.922423
232.57,527.433344
232.58,523.803737
232.59,504.612229
232.6,493.662122
232.61,495.839766
232.62,465.543614
232.63,447.518003
232.64,425.376727
232.65,408.848084
232.66,413.775575
232.67,407.449922
232.68,411.829762
232.69,391.034034
232.7,375.732874
232.71,357.069408
232.72,348.193507
232.73,346.343583
232.74,357.774977
232.75,353.554152
232.76,364.735124
232.77,345.741308
232.78,355.794629
232.79,380.859907
232.8,379.744788
232.81,367.093676
232.82,343.61473
232.83,334.21162
232.84,320.644116
232.85,313.986449
232.86,307.446112
232.87,316.443548
232.88,330.331146
232.89,349.80271
232.9,357.615768
232.91,350.130298
232.92,350.455688
232.93,359.67605
232.94,370.083187
232.95,372.812196
232.96,386.758457
232.97,378.982954
232.98,370.802658
232.99,365.152218
233,367.565997
233.01,368.272082
233.02,375.267979
233.03,378.528025
233.04,385.557679
233.05,371.064933
233.06,361.622424
233.07,355.836173
233.08,348.158133
233.09,330.742904
233.1,344.078287
233.11,335.614788
233.12,336.062711
233.13,341.869291
233.14,346.117539
233.15,326.681402
233.16,342.439455
233.17,319.128034
233.18,325.769813
233.19,319.385962
233.2,312.533903
233.21,324.833787
233.22,335.245421
233.23,345.257088
233.24,362.808274
233.25,396.745445
233.26,401.703623
233.27,405.296107
233.28,392.725759
233.29,374.570681
233.3,382.956199
233.31,380.785503
233.32,370.491782
233.33,374.879865
233.34,384.5381
233.35,401.960745
233.36,418.809277
233.37,420.140358
233.38,399.882583
233.39,400.011221
233.4,383.400908
233.41,383.555252
233.42,380.446576
233.43,358.615941
233.44,365.504034
233.45,353.050748
233.46,344.587822
233.47,320.727998
233.48,325.99384
233.49,370.588251
233.5,320.077936
233.51,303.343042
233.52,319.53035
233.53,297.394835
233.54,288.793842
233.55,287.803844
233.56,290.851002
233.57,287.695844
233.58,277.654905
233.59,302.573645
233.596,266.029529
233.6,306.472828
233.606,267.190503
233.616,272.218764
233.626,281.287886
233.636,304.596585
233.646,317.060173
233.656,329.848423
233.666,340.850975
233.676,369.659348
233.686,374.674701
233.696,383.613671
233.706,369.607829
233.716,357.939148
233.726,366.832932
233.736,367.337804
233.746,360.216539
233.756,370.209825
233.766,349.278902
233.776,344.395662
233.786,350.412559
233.796,351.416864
233.806,355.992384
233.816,366.279315
233.826,361.383965
233.836,353.464612
233.846,339.117091
233.856,327.671783
233.866,317.936493
233.876,311.245619
233.886,322.242022
233.896,312.809979
233.906,308.272408
233.916,306.070429
233.926,315.903482
233.936,314.934088
233.946,312.553653
233.956,309.434609
233.966,312.39811
233.976,310.842688
233.986,326.769178
233.996,333.394635
234.006,324.58243
234.016,334.99306
234.026,321.740337
234.036,326.528207
234.046,310.332087
234.056,305.073368
234.066,282.760547
234.076,278.35279
234.086,282.663157
234.096,280.229043
234.106,273.039721
234.116,274.736322
234.126,261.507272
234.136,305.104644
234.146,321.446987
234.156,258.254703
234.166,246.822542
234.176,240.254044
234.186,246.498602
234.196,250.365039
234.206,253.964407
234.216,284.807384
234.226,309.564125
234.236,343.54333
234.246,366.826887
234.256,368.711912
234.266,367.619549
234.276,365.52858
234.286,356.452454
234.296,351.090934
234.306,368.591133
234.316,390.886009
234.326,398.603362
234.336,402.851255
234.346,417.037654
234.356,415.057698
234.366,410.461522
234.376,411.453859
234.386,408.379399
234.396,410.801133
234.406,390.31464
234.416,395.349746
234.426,392.245896
234.436,377.674331
234.446,385.511087
234.456,354.812319
234.466,360.627289
234.476,351.356521
234.486,340.874561
234.496,329.238407
234.506,328.918294
234.516,306.752674
234.526,290.572171
234.536,296.202243
234.546,305.940396
234.556,293.835489
234.566,283.893392
234.576,279.262614
234.586,277.777396
234.596,285.102567
234.606,293.811509
234.616,309.118239
234.626,327.559004
234.636,353.829366
234.646,344.249908
234.656,332.239284
234.666,354.497688
234.676,347.861737
234.686,323.853395
234.696,320.658637
234.706,314.964974
234.716,324.877136
234.726,317.710381
234.736,302.498555
234.746,301.533878
234.756,305.888921
234.766,312.2945
234.776,316.120006
234.786,324.058915
234.796,343.343203
234.806,351.299257
234.816,337.157062
234.826,345.524091
234.836,334.656343
234.846,335.60941
234.856,330.668085
234.866,331.02146
234.876,337.217566
234.886,341.44876
234.896,341.432487
234.906,371.944373
234.916,393.167742
234.926,404.842784
234.936,421.452299
234.946,429.71856
234.956,440.4509
234.966,442.697168
234.976,442.366894
234.986,443.487992
234.996,454.943027
235.006,462.833576
235.016,461.88588
235.026,482.535883
235.036,502.068954
235.046,502.391388
235.056,485.224086
235.066,463.828983
235.076,465.268576
235.086,450.353645
235.096,430.958693
235.106,414.354096
235.116,416.817513
235.126,411.543027
235.136,399.673701
235.146,389.925047
235.156,376.333861
235.166,374.653668
235.176,376.854971
235.186,379.221295
235.196,405.622718
235.206,405.712486
235.216,402.552903
235.226,397.043932
235.236,388.316616
235.246,394.532126
235.256,369.462332
235.266,375.992335
235.276,378.995426
235.286,322.283429
235.296,296.455814
235.306,299.570177
235.316,287.443996
235.326,279.056922
235.336,247.472503
235.346,241.24674
235.356,269.041514
235.366,271.379062
235.376,272.876396
235.386,275.930933
235.396,303.9539
235.406,307.404994
235.416,324.529523
235.426,351.945088
235.436,364.662593
235.446,364.940611
235.456,364.557623
235.466,351.384524
235.476,363.574181
235.486,358.788991
235.496,367.494083
235.506,384.265116
235.516,399.345627
235.526,383.416931
235.536,393.817461
235.546,388.112877
235.556,389.187599
235.566,383.577576
235.576,381.078484
235.586,362.556775
235.596,359.043975
235.606,375.806891
235.616,386.127131
235.626,384.263835
235.636,388.06278
235.646,380.773637
235.656,373.513336
235.666,361.654765
235.676,355.954789
235.686,358.006261
235.696,349.303077
235.706,334.563383
235.716,309.417943
235.726,332.146685
235.736,324.817384
235.746,320.60115
235.756,317.916933
235.766,317.027141
235.776,317.867331
235.786,313.971088
235.796,323.085546
235.806,326.925835
235.816,304.133469
235.826,304.32859
235.836,315.694981
235.846,311.298927
235.856,310.995077
235.866,312.118269
235.876,312.607739
235.886,309.203882
235.896,312.884649
235.906,314.33452
235.916,317.040422
235.926,325.010633
235.936,319.604501
235.946,313.067514
235.956,310.708013
235.966,305.229396
235.976,304.554397
235.986,295.628929
235.996,275.592298
236.006,288.17676
236.016,296.783374
236.026,300.465814
236.036,305.260228
236.046,315.35693
236.056,315.5716
236.066,321.004338
236.076,335.542327
236.086,346.607425
236.096,338.589668
236.106,371.608131
236.116,397.573127
236.126,402.437262
236.136,406.963694
236.146,418.19431
236.156,411.473917
236.166,419.291321
236.176,419.684191
236.186,430.813109
236.196,429.011081
236.206,418.561927
236.216,431.859796
236.226,438.780888
236.236,434.632561
236.246,425.107135
236.256,440.351561
236.266,435.407605
236.276,427.19245
236.286,439.687472
236.296,432.529863
236.306,440.758187
236.316,444.207001
236.326,446.962151
236.336,459.821283
236.346,460.239135
236.356,456.490632
236.366,455.163576
236.376,461.414359
236.386,464.243982
236.396,461.151296
236.406,451.626905
236.416,447.035189
236.426,448.744133
236.436,461.933344
236.446,454.39161
236.456,432.212153
236.466,412.149197
236.476,424.622094
236.486,418.985322
236.496,412.629675
236.506,430.33871
236.516,433.617349
236.526,452.66935
236.536,470.457272
236.546,454.444954
236.556,425.173932
236.566,409.743724
236.576,404.521682
236.586,404.745015
236.596,389.315077
236.606,378.431223
236.616,373.291254
236.626,368.80477
236.636,364.277979
236.646,371.717183
236.656,366.543189
236.666,358.296256
236.676,363.203516
236.686,371.178994
236.696,368.451811
236.706,371.404255
236.716,380.100133
236.726,390.528839
236.736,388.839752
236.746,382.728003
236.756,374.622798
236.766,372.862584
236.776,370.801554
236.786,362.662549
236.796,368.78319
236.806,358.832374
236.816,359.515774
236.826,344.200255
236.836,342.060724
236.846,332.212561
236.856,336.596369
236.866,344.970163
236.876,357.148963
236.886,370.772139
236.896,380.768777
236.906,371.253204
236.916,387.863824
236.926,394.268401
236.936,385.395825
236.946,405.18661
236.956,397.566937
236.966,379.897276
236.976,396.748879
236.986,382.745957
236.996,393.884427
237.006,389.11476
237.016,383.72098
237.026,372.901878
237.036,363.305341
237.046,358.047724
237.056,361.806316
237.066,351.018177
237.076,347.447523
237.086,357.033669
237.096,364.909319
237.106,330.635035
237.116,334.549303
237.126,337.248282
237.136,352.09613
237.146,335.790501
237.156,334.436207
237.166,327.23404
237.176,315.58241
237.186,308.943932
237.196,290.994536
237.206,282.94678
237.216,303.468684
237.226,307.516594
237.236,293.763618
237.246,271.913111
237.256,292.711363
237.266,276.553357
237.276,271.485888
237.286,286.356293
237.296,283.331192
237.306,299.20195
237.316,364.493731
237.326,373.160887
237.336,396.605357
237.346,386.615558
237.356,413.3047
237.366,412.476342
237.376,419.890789
237.386,429.819026
237.396,394.793827
237.406,449.732429
237.416,453.184881
237.426,468.080949
237.436,455.662617
237.446,452.004814
237.456,448.745081
237.466,432.868653
237.476,433.99676
237.486,434.875335
237.496,428.135636
237.506,434.501892
237.516,434.031663
237.526,420.529089
237.536,437.835217
237.546,430.459103
237.556,410.452106
237.566,411.598638
237.576,382.973456
237.586,367.835335
237.596,361.867817
237.606,358.111983
237.616,363.674
237.626,356.085835
237.636,364.194968
237.646,355.673122
237.656,362.176665
237.666,374.551944
237.676,375.305516
237.686,365.040123
237.696,359.504474
237.706,371.684945
237.716,369.029349
237.726,365.222321
237.736,373.967736
237.746,373.072912
237.756,370.675728
237.766,370.602518
237.776,371.645508
237.786,379.070093
237.796,399.390937
237.806,409.127029
237.816,408.891563
237.826,408.703935
237.836,411.081418
237.846,405.572276
237.856,388.207337
237.866,374.884014
237.876,371.31031
237.886,389.253839
237.896,361.800794
237.906,352.929892
237.916,380.795243
237.926,343.121083
237.936,302.472602
237.946,309.98565
237.956,312.873659
237.966,318.49276
237.976,325.375384
237.986,322.137974
237.996,312.892016
238.006,312.145786
238.016,295.340865
238.026,296.842953
238.036,293.703245
238.046,301.392032
238.056,312.941724
238.066,313.05752
238.076,296.715752
238.086,311.054156
238.096,323.465851
238.106,349.005251
238.116,365.27906
238.126,374.618897
238.136,381.060748
238.146,382.768711
238.156,414.345387
238.166,408.552147
238.176,394.763674
238.186,387.228961
238.196,388.644439
238.206,386.776887
238.216,386.285987
238.226,390.817841
238.236,388.989078
238.246,399.288477
238.256,380.889071
238.266,366.348375
238.276,389.287858
238.286,377.942243
238.296,358.941208
238.306,367.732913
238.316,367.923854
238.326,352.462193
238.336,348.05099
238.346,337.046471
238.356,340.413311
238.366,352.86312
238.376,349.382895
238.386,343.59707
238.396,340.503393
238.406,332.773924
238.416,329.759624
238.426,324.938093
238.436,330.103592
238.446,329.791559
238.456,329.216812
238.466,329.389999
238.476,338.887322
238.486,353.174438
238.496,355.024565
238.506,356.443963
238.516,369.626915
238.526,390.204037
238.536,400.885263
238.546,399.355338
238.556,376.992617
238.566,369.214969
238.576,376.822388
238.586,380.673812
238.596,368.767786
238.606,366.686958
238.616,351.720706
238.626,335.196624
238.636,321.514745
238.646,303.315031
238.656,301.271398
238.666,311.314144
238.676,316.126018
238.686,309.088192
238.696,315.953785
238.706,316.066548
238.716,297.743359
238.726,290.100752
238.736,288.857103
238.746,295.49499
238.756,300.525549
238.766,288.47541
238.776,275.020464
238.786,267.97028
238.796,270.487026
238.806,280.072505
238.816,279.528849
238.826,285.194171
238.836,305.156884
238.846,307.312584
238.856,307.714651
238.866,322.117895
238.876,336.654079
238.886,337.156549
238.896,365.738885
238.906,394.983676
238.916,401.696641
238.926,434.442787
238.936,467.578742
238.946,471.041076
238.956,448.823838
238.966,446.826974
238.976,447.136502
238.986,427.719533
238.996,430.813178
239.006,417.739991
239.016,424.699378
239.026,424.852242
239.036,414.285033
239.046,388.004505
239.056,370.180457
239.066,350.049504
239.076,348.130852
239.086,355.139488
239.096,367.435463
239.106,371.613378
239.116,369.947012
239.126,363.317009
239.136,362.656803
239.146,365.597492
239.156,332.497205
239.166,341.721347
239.176,350.521525
239.186,340.647454
239.196,359.998065
239.206,327.913022
239.216,301.398706
239.226,287.021196
239.236,284.05986
239.246,271.588297
239.256,270.408959
239.266,267.208401
239.276,272.386494
239.286,280.779826
239.296,270.361119
239.306,266.10452
239.316,267.590205
239.326,247.965533
239.336,260.349725
239.346,318.427589
239.356,275.086734
239.366,303.343728
239.376,310.868375
239.386,298.939893
239.396,302.622076
239.406,337.438751
239.416,307.835382
239.426,307.904919
239.436,314.087939
239.446,342.97666
239.456,309.797694
239.466,301.481772
239.476,317.844141
239.486,310.263355
239.496,296.780123
239.506,303.077549
239.516,314.843253
239.526,308.657551
239.536,308.726112
239.546,317.48961
239.556,297.907308
239.566,292.963476
239.576,298.013966
239.586,298.47744
239.596,318.586207
239.606,343.771633
239.616,358.030147
239.626,376.620526
239.636,382.298261
239.646,381.527723
239.656,381.892407
239.666,389.202384
239.676,385.044876
239.686,358.196442
239.696,346.126958
239.706,347.906108
239.716,355.832011
239.726,361.38412
239.736,335.701672
239.746,350.445818
239.756,357.702759
239.766,342.124376
239.776,316.870057
239.786,337.197157
239.796,301.866767
239.806,292.721767
239.816,280.574639
239.826,260.725385
239.836,248.876231
239.846,258.608869
239.856,238.942751
239.866,227.449245
239.876,220.07524
239.886,239.868022
239.896,237.005261
239.906,214.766488
239.916,220.788112
239.926,229.832404
239.936,227.566364
239.946,228.078337
239.956,243.107964
239.966,259.406415
239.976,289.294231
239.986,355.579141
239.996,389.249389
240.006,402.554836
240.016,414.200773
240.026,439.20582
240.036,436.939721
240.046,453.482049
240.056,443.669674
240.066,436.223064
240.076,424.527809
240.086,362.548944
240.096,386.916402
240.106,378.508947
240.116,359.475979
240.126,348.714586
240.136,318.704053
240.146,304.092883
240.156,298.365209
240.166,297.136501
240.176,306.28786
240.186,316.999564
240.196,331.003413
240.206,362.871368
240.216,374.769329
240.226,359.009406
240.236,388.786837
240.246,413.804059
240.256,404.929355
240.266,406.469619
240.276,406.822016
240.286,418.718204
240.296,411.943621
240.306,408.933364
240.316,403.586919
240.326,396.677235
240.336,402.921156
240.346,398.830476
240.356,392.244001
240.366,369.004941
240.376,378.943774
240.386,328.397335
240.396,286.285707
240.406,272.163551
240.416,285.55102
240.426,259.143794
240.436,240.019865
240.446,231.048138
240.456,230.091709
240.466,231.31542
240.476,220.601274
240.486,227.548238
240.496,231.043812
240.506,253.47113
240.516,260.475448
240.526,283.337156
240.536,300.952607
240.546,312.394988
240.556,334.852725
240.566,351.423827
240.576,375.758776
240.586,370.016891
240.596,375.571034
240.606,371.784832
240.616,378.586591
240.626,374.139582
240.636,368.286263
240.646,359.586267
240.656,350.341756
240.666,330.411352
240.676,369.084729
240.686,367.660322
240.696,367.081868
240.706,354.806477
240.716,324.448913
240.726,289.460672
240.736,267.868547
240.746,280.942313
240.756,281.720695
240.766,270.669831
240.776,259.303998
240.786,267.574622
240.796,275.995199
240.806,284.673816
240.816,291.393285
240.826,288.415918
240.836,298.203721
240.846,307.508141
240.856,325.955091
240.866,333.162964
240.876,360.691962
240.886,391.312929
240.896,412.657672
240.906,418.28169
240.916,417.85126
240.926,417.615404
240.936,386.923314
240.946,394.209502
240.956,381.685014
240.966,392.493529
240.976,362.093957
240.986,326.079966
240.996,295.785611
241.006,269.71114
241.016,282.887299
241.026,267.706692
241.036,294.281355
241.046,345.953876
241.056,384.589082
241.066,411.733274
241.076,429.905443
241.086,435.552621
241.096,437.884633
241.106,454.828563
241.116,456.892328
241.126,462.771323
241.136,441.889341
241.146,431.416599
241.156,429.049292
241.166,434.290747
241.176,420.216302
241.186,392.479081
241.196,395.994402
241.206,381.036548
241.216,397.370242
241.226,375.845216
241.236,368.334294
241.246,349.470227
241.256,338.638638
241.266,313.861816
241.276,306.4646
241.286,269.417252
241.296,269.256547
241.306,270.756822
241.316,267.115335
241.326,284.374019
241.336,286.284686
241.346,305.809054
241.356,341.005908
241.366,376.362062
241.376,421.440781
241.386,478.034044
241.396,485.256983
241.398,449.69653
241.406,498.81642
241.408,407.779856
241.418,482.781868
241.428,532.619946
241.438,438.373819
241.448,471.198705
241.458,456.703141
241.468,455.432405
241.478,453.302893
241.488,448.317078
241.498,459.374894
241.508,453.935807
241.518,451.685561
241.528,454.127401
241.538,446.749132
241.548,439.355224
241.558,429.165212
241.568,415.39796
241.578,405.849316
241.588,403.742205
241.598,387.641789
241.608,376.554996
241.618,374.344263
241.628,387.504799
241.638,405.193077
241.648,415.563561
241.658,423.115005
241.668,421.775486
241.678,421.280403
241.688,423.076743
241.698,457.51107
241.708,455.454843
241.718,435.00172
241.728,443.119883
241.738,436.673745
241.748,432.244254
241.758,435.283063
241.768,426.158787
241.778,430.533831
241.788,430.451528
241.798,431.150999
241.808,426.545142
241.818,413.405276
241.828,417.688166
241.838,423.137443
241.848,394.778935
241.858,404.219251
241.868,405.490986
241.878,427.427385
241.888,401.539407
241.898,398.071632
241.908,411.973669
241.918,415.951653
241.928,415.108719
241.938,433.249167
241.948,454.11785
241.958,450.166557
241.968,455.355521
241.978,440.336407
241.988,448.529537
241.998,437.423406
242.008,437.598586
242.018,454.987332
242.028,459.509288
242.038,449.181568
242.048,435.885027
242.058,437.401344
242.068,454.213777
242.078,429.251728
242.088,419.598927
242.098,421.453793
242.108,421.533308
242.118,427.781874
242.128,452.319839
242.138,444.281812
242.148,466.644043
242.158,478.90759
242.168,468.074289
242.178,480.856412
242.188,475.113793
242.198,423.56561
242.208,381.900194
242.218,378.107343
242.228,381.694366
242.238,391.54922
242.248,364.466905
242.258,360.052561
242.268,367.809157
242.278,366.039412
242.288,364.839994
242.298,362.202974
242.308,368.34076
242.318,374.979412
242.328,395.07213
242.338,399.23642
242.348,391.82471
242.358,407.374002
242.368,385.251108
242.378,401.561316
242.388,363.659125
242.398,308.624333
242.408,314.694282
242.418,299.332549
242.428,272.647325
242.438,259.570895
242.448,254.668705
242.458,248.207295
242.468,256.927601
242.478,262.977702
242.488,257.360536
242.498,276.607886
242.508,284.112308
242.518,298.18027
242.528,323.009914
242.538,312.021981
242.548,312.762245
242.558,304.853607
242.568,320.286101
242.578,299.983726
242.588,298.057995
242.598,306.003675
242.608,322.133846
242.618,329.014746
242.628,321.278845
242.638,352.048207
242.648,337.878206
242.658,328.069079
242.668,355.448275
242.678,355.2701
242.688,388.112072
242.698,406.75007
242.708,393.143767
242.718,417.037476
242.728,424.694708
242.738,427.494939
242.748,392.137758
242.758,377.876046
242.768,370.821621
242.778,366.774122
242.788,376.233113
242.798,377.318337
242.808,380.498668
242.818,393.390506
242.828,425.962013
242.838,448.377487
242.848,442.868733
242.858,431.209849
242.868,410.380198
242.878,413.932492
242.888,417.250092
242.898,402.296477
242.908,394.5609
242.918,396.787522
242.928,390.472919
242.938,388.26038
242.948,379.567875
242.958,370.197538
242.968,379.04727
242.978,400.868997
242.988,421.184844
242.998,441.160439
243.008,446.369673
243.018,447.377674
243.028,429.897673
243.038,405.153298
243.048,377.308311
243.058,373.787152
243.068,394.731473
243.078,398.531357
243.088,358.951308
243.098,346.274835
243.108,341.285563
243.118,338.866094
243.128,328.447359
243.138,330.278614
243.148,281.215502
243.158,318.312403
243.168,294.076707
243.178,279.7352
243.188,273.502486
243.198,271.44688
243.208,276.792403
243.218,286.752341
243.228,313.70024
243.238,300.28748
243.248,315.154326
243.258,329.005081
243.268,327.246028
243.278,320.061024
243.288,317.754825
243.298,318.031241
243.308,316.888576
243.318,316.111607
243.328,327.678441
243.338,343.668896
243.348,346.606581
243.358,353.190428
243.368,367.824052
243.378,354.538549
243.388,339.26711
243.398,334.425342
