"","V1","V2"
"165",-5.56000000000004,4.7436367729872
"166",-5.55000000000004,4.7436189598899
"167",-5.54000000000004,4.74360026785017
"168",-5.53000000000004,4.74358071771304
"169",-5.52000000000004,4.74356033032349
"170",-5.51000000000004,4.74353912652653
"171",-5.50000000000004,4.74351712716717
"172",-5.49000000000004,4.7434943530904
"173",-5.48000000000004,4.74347082514124
"174",-5.47000000000004,4.74344656416469
"175",-5.46000000000004,4.74342159100575
"176",-5.45000000000004,4.74339592650942
"177",-5.44000000000004,4.74336959152071
"178",-5.43000000000004,4.74334260688462
"179",-5.42000000000004,4.74331499344616
"180",-5.41000000000004,4.74328677205033
"181",-5.40000000000004,4.74325796354214
"182",-5.39000000000004,4.74322858876658
"183",-5.38000000000004,4.74319866856866
"184",-5.37000000000004,4.7431682237934
"185",-5.36000000000004,4.74313727528577
"186",-5.35000000000004,4.74310584389081
"187",-5.34000000000004,4.7430739504535
"188",-5.33000000000004,4.74304161581885
"189",-5.32000000000004,4.74300886083186
"190",-5.31000000000004,4.74297570633755
"191",-5.30000000000004,4.74294217318091
"192",-5.29000000000004,4.74290828220694
"193",-5.28000000000004,4.74287405426066
"194",-5.27000000000004,4.74283951018705
"195",-5.26000000000004,4.74280467083114
"196",-5.25000000000004,4.74276955703792
"197",-5.24000000000004,4.7427341896524
"198",-5.23000000000004,4.74269858951957
"199",-5.22000000000004,4.74266277748445
"200",-5.21000000000004,4.74262677439204
"201",-5.20000000000004,4.74259060108733
"202",-5.19000000000004,4.74255427841535
"203",-5.18000000000004,4.74251735099073
"204",-5.17000000000004,4.74247935460448
"205",-5.16000000000004,4.7424402968661
"206",-5.15000000000004,4.7424001853851
"207",-5.14000000000004,4.74235902777098
"208",-5.13000000000004,4.74231683163325
"209",-5.12000000000004,4.74227360458141
"210",-5.11000000000004,4.74222935422497
"211",-5.10000000000004,4.74218408817345
"212",-5.09000000000005,4.74213781403633
"213",-5.08000000000005,4.74209053942312
"214",-5.07000000000005,4.74204227194335
"215",-5.06000000000005,4.7419930192065
"216",-5.05000000000005,4.74194278882209
"217",-5.04000000000005,4.74189158839962
"218",-5.03000000000005,4.7418394255486
"219",-5.02000000000005,4.74178630787853
"220",-5.01000000000005,4.74173224299892
"221",-5.00000000000005,4.74167723851928
"222",-4.99000000000005,4.74162130204911
"223",-4.98000000000005,4.74156444119791
"224",-4.97000000000005,4.7415066635752
"225",-4.96000000000005,4.74144797679047
"226",-4.95000000000005,4.74138838845324
"227",-4.94000000000005,4.74132790617301
"228",-4.93000000000005,4.74126653755929
"229",-4.92000000000005,4.74120429022158
"230",-4.91000000000005,4.74114117176939
"231",-4.90000000000005,4.74107718981223
"232",-4.89000000000005,4.74101235195959
"233",-4.88000000000005,4.74094666582099
"234",-4.87000000000005,4.74088013900593
"235",-4.86000000000005,4.74081277912392
"236",-4.85000000000005,4.74074459378446
"237",-4.84000000000005,4.74067559059707
"238",-4.83000000000005,4.74060577717123
"239",-4.82000000000005,4.74053516111647
"240",-4.81000000000005,4.74046375004229
"241",-4.80000000000005,4.74039155155819
"242",-4.79000000000005,4.74031857327368
"243",-4.78000000000005,4.74024482279827
"244",-4.77000000000005,4.74017030774145
"245",-4.76000000000005,4.74009503571274
"246",-4.75000000000005,4.74001901432165
"247",-4.74000000000005,4.73994225117768
"248",-4.73000000000005,4.73986475389033
"249",-4.72000000000005,4.73978653006911
"250",-4.71000000000005,4.73970758732352
"251",-4.70000000000005,4.73962793326308
"252",-4.69000000000005,4.73954757549729
"253",-4.68000000000005,4.73946652163565
"254",-4.67000000000005,4.73938592893255
"255",-4.66000000000005,4.73930690505072
"256",-4.65000000000005,4.73922938321222
"257",-4.64000000000005,4.7391532966391
"258",-4.63000000000005,4.73907857855339
"259",-4.62000000000006,4.73900516217714
"260",-4.61000000000006,4.73893298073241
"261",-4.60000000000006,4.73886196744123
"262",-4.59000000000006,4.73879205552566
"263",-4.58000000000006,4.73872317820774
"264",-4.57000000000006,4.73865526870952
"265",-4.56000000000006,4.73858826025304
"266",-4.55000000000006,4.73852208606035
"267",-4.54000000000006,4.73845667935351
"268",-4.53000000000006,4.73839197335454
"269",-4.52000000000006,4.73832790128551
"270",-4.51000000000006,4.73826439636845
"271",-4.50000000000006,4.73820139182542
"272",-4.49000000000006,4.73813882087846
"273",-4.48000000000006,4.73807661674961
"274",-4.47000000000006,4.73801471266093
"275",-4.46000000000006,4.73795304183446
"276",-4.45000000000006,4.73789153749224
"277",-4.44000000000006,4.73783013285633
"278",-4.43000000000006,4.73776876114877
"279",-4.42000000000006,4.73770735559161
"280",-4.41000000000006,4.73764584940689
"281",-4.40000000000006,4.73758417581666
"282",-4.39000000000006,4.73752226804296
"283",-4.38000000000006,4.73746005930785
"284",-4.37000000000006,4.73739748283337
"285",-4.36000000000006,4.73733447184157
"286",-4.35000000000006,4.73727095955449
"287",-4.34000000000006,4.73720687919417
"288",-4.33000000000006,4.73714216398268
"289",-4.32000000000006,4.73707674714205
"290",-4.31000000000006,4.73701056189432
"291",-4.30000000000006,4.73694354146155
"292",-4.29000000000006,4.73687561906579
"293",-4.28000000000006,4.73680672792907
"294",-4.27000000000006,4.73673680127345
"295",-4.26000000000006,4.73666577232098
"296",-4.25000000000006,4.73659357429369
"297",-4.24000000000006,4.73652014041363
"298",-4.23000000000006,4.73644540390286
"299",-4.22000000000006,4.73636929798342
"300",-4.21000000000006,4.73629175587735
"301",-4.20000000000006,4.73621271080671
"302",-4.19000000000006,4.73613209599353
"303",-4.18000000000006,4.73604984465987
"304",-4.17000000000006,4.73596810195321
"305",-4.16000000000006,4.73588902564279
"306",-4.15000000000007,4.73581256788327
"307",-4.14000000000007,4.73573868082931
"308",-4.13000000000007,4.73566731663557
"309",-4.12000000000007,4.73559842745671
"310",-4.11000000000007,4.7355319654474
"311",-4.10000000000007,4.7354678827623
"312",-4.09000000000007,4.73540613155606
"313",-4.08000000000007,4.73534666398336
"314",-4.07000000000007,4.73528943219885
"315",-4.06000000000007,4.73523438835719
"316",-4.05000000000007,4.73518148461304
"317",-4.04000000000007,4.73513067312108
"318",-4.03000000000007,4.73508190603595
"319",-4.02000000000007,4.73503513551233
"320",-4.01000000000007,4.73499031370487
"321",-4.00000000000007,4.73494739276823
"322",-3.99000000000007,4.73490632485708
"323",-3.98000000000007,4.73486706212608
"324",-3.97000000000007,4.73482955672989
"325",-3.96000000000007,4.73479376082317
"326",-3.95000000000007,4.73475962656058
"327",-3.94000000000007,4.73472710609679
"328",-3.93000000000007,4.73469615158646
"329",-3.92000000000007,4.73466671518424
"330",-3.91000000000007,4.73463874904481
"331",-3.90000000000007,4.73461220532281
"332",-3.89000000000007,4.73458703617292
"333",-3.88000000000007,4.7345631937498
"334",-3.87000000000007,4.7345406302081
"335",-3.86000000000007,4.73451929770249
"336",-3.85000000000007,4.73449914838764
"337",-3.84000000000007,4.73448013441819
"338",-3.83000000000007,4.73446220794882
"339",-3.82000000000007,4.73444532113419
"340",-3.81000000000007,4.73442942612895
"341",-3.80000000000007,4.73441447508778
"342",-3.79000000000007,4.73440042016532
"343",-3.78000000000007,4.73438721351625
"344",-3.77000000000007,4.73437480729523
"345",-3.76000000000007,4.73436315365691
"346",-3.75000000000007,4.73435220475595
"347",-3.74000000000007,4.73434191274703
"348",-3.73000000000007,4.7343322297848
"349",-3.72000000000007,4.73432310802393
"350",-3.71000000000007,4.73431449961907
"351",-3.70000000000007,4.73430635672488
"352",-3.69000000000007,4.73429863149604
"353",-3.68000000000008,4.7342912760872
"354",-3.67000000000008,4.73428460111479
"355",-3.66000000000008,4.73427897227977
"356",-3.65000000000008,4.73427442436354
"357",-3.64000000000008,4.73427099214752
"358",-3.63000000000008,4.73426871041313
"359",-3.62000000000008,4.73426761394178
"360",-3.61000000000008,4.73426773751489
"361",-3.60000000000008,4.73426911591387
"362",-3.59000000000008,4.73427178392014
"363",-3.58000000000008,4.73427577631511
"364",-3.57000000000008,4.7342811278802
"365",-3.56000000000008,4.73428787339682
"366",-3.55000000000008,4.73429604764639
"367",-3.54000000000008,4.73430568541033
"368",-3.53000000000008,4.73431682147005
"369",-3.52000000000008,4.73432949060696
"370",-3.51000000000008,4.73434372760249
"371",-3.50000000000008,4.73435956723804
"372",-3.49000000000008,4.73437704429503
"373",-3.48000000000008,4.73439619355488
"374",-3.47000000000008,4.734417049799
"375",-3.46000000000008,4.73443964780881
"376",-3.45000000000008,4.73446402236573
"377",-3.44000000000008,4.73449020825116
"378",-3.43000000000008,4.73451824024652
"379",-3.42000000000008,4.73454815313324
"380",-3.41000000000008,4.73457998169271
"381",-3.40000000000008,4.73461376070637
"382",-3.39000000000008,4.73464952495563
"383",-3.38000000000008,4.73468730922189
"384",-3.37000000000008,4.73472714828659
"385",-3.36000000000008,4.73476907693112
"386",-3.35000000000008,4.73481312993691
"387",-3.34000000000008,4.73485934208537
"388",-3.33000000000008,4.73490774815792
"389",-3.32000000000008,4.73495838293597
"390",-3.31000000000008,4.73501128120094
"391",-3.30000000000008,4.73506647773425
"392",-3.29000000000008,4.7351240073173
"393",-3.28000000000008,4.73518390473152
"394",-3.27000000000008,4.73524620475832
"395",-3.26000000000008,4.73531094217911
"396",-3.25000000000008,4.73537815177531
"397",-3.24000000000008,4.73544786832834
"398",-3.23000000000008,4.73552012661962
"399",-3.22000000000009,4.73559496143054
"400",-3.21000000000009,4.73567240754255
"401",-3.20000000000009,4.73575249973703
"402",-3.19000000000009,4.73583527279542
"403",-3.18000000000009,4.73592076149913
"404",-3.17000000000009,4.73601016722553
"405",-3.16000000000009,4.73610463037335
"406",-3.15000000000009,4.73620409425603
"407",-3.14000000000009,4.73630850218702
"408",-3.13000000000009,4.73641779747976
"409",-3.12000000000009,4.7365319234477
"410",-3.11000000000009,4.73665082340427
"411",-3.10000000000009,4.73677444066293
"412",-3.09000000000009,4.73690271853712
"413",-3.08000000000009,4.73703560034028
"414",-3.07000000000009,4.73717302938586
"415",-3.06000000000009,4.73731494898731
"416",-3.05000000000009,4.73746130245806
"417",-3.04000000000009,4.73761203311156
"418",-3.03000000000009,4.73776708426126
"419",-3.02000000000009,4.73792639922059
"420",-3.01000000000009,4.73808992130302
"421",-3.00000000000009,4.73825759382197
"422",-2.99000000000009,4.7384293600909
"423",-2.98000000000009,4.73860516342324
"424",-2.97000000000009,4.73878494713245
"425",-2.96000000000009,4.73896865453196
"426",-2.95000000000009,4.73915622893523
"427",-2.94000000000009,4.73934761365569
"428",-2.93000000000009,4.73954275200679
"429",-2.92000000000009,4.73974158730198
"430",-2.91000000000009,4.7399440628547
"431",-2.90000000000009,4.74015012197839
"432",-2.89000000000009,4.7403597079865
"433",-2.88000000000009,4.74057276419247
"434",-2.87000000000009,4.74078923390975
"435",-2.86000000000009,4.74100906045179
"436",-2.85000000000009,4.74123218713201
"437",-2.84000000000009,4.74145855726389
"438",-2.83000000000009,4.74168811416084
"439",-2.82000000000009,4.74192080113632
"440",-2.81000000000009,4.74215656150378
"441",-2.80000000000009,4.74239533857666
"442",-2.79000000000009,4.7426370756684
"443",-2.78000000000009,4.74288171609245
"444",-2.77000000000009,4.74312920316225
"445",-2.76000000000009,4.74337948019125
"446",-2.7500000000001,4.74363249049288
"447",-2.7400000000001,4.74388817738061
"448",-2.7300000000001,4.74414648416786
"449",-2.7200000000001,4.74440735416809
"450",-2.7100000000001,4.74467073069474
"451",-2.7000000000001,4.74493655706125
"452",-2.6900000000001,4.74520477658106
"453",-2.6800000000001,4.74547533256763
"454",-2.6700000000001,4.7457481683344
"455",-2.6600000000001,4.74603070018974
"456",-2.6500000000001,4.74633017239273
"457",-2.6400000000001,4.74664627018289
"458",-2.6300000000001,4.74697867879975
"459",-2.6200000000001,4.7473270834828
"460",-2.6100000000001,4.74769116947158
"461",-2.6000000000001,4.7480706220056
"462",-2.5900000000001,4.74846512632437
"463",-2.5800000000001,4.74887436766742
"464",-2.5700000000001,4.74929803127425
"465",-2.5600000000001,4.74973580238439
"466",-2.5500000000001,4.75018736623735
"467",-2.5400000000001,4.75065240807265
"468",-2.5300000000001,4.75113061312979
"469",-2.5200000000001,4.75162166664832
"470",-2.5100000000001,4.75212525386772
"471",-2.5000000000001,4.75264106002754
"472",-2.4900000000001,4.75316877036727
"473",-2.4800000000001,4.75370807012644
"474",-2.4700000000001,4.75425864454456
"475",-2.4600000000001,4.75482017886115
"476",-2.4500000000001,4.75539235831573
"477",-2.4400000000001,4.75597486814781
"478",-2.4300000000001,4.75656739359691
"479",-2.4200000000001,4.75716961990254
"480",-2.4100000000001,4.75778123230423
"481",-2.4000000000001,4.75840191604149
"482",-2.3900000000001,4.75903135635383
"483",-2.3800000000001,4.75966923848078
"484",-2.3700000000001,4.76031524766184
"485",-2.3600000000001,4.76096906913654
"486",-2.3500000000001,4.76163038814439
"487",-2.3400000000001,4.76229888992491
"488",-2.3300000000001,4.76297425971761
"489",-2.3200000000001,4.76365618276201
"490",-2.3100000000001,4.76434434429764
"491",-2.3000000000001,4.76503842956399
"492",-2.2900000000001,4.7657381238006
"493",-2.28000000000011,4.76644311224697
"494",-2.27000000000011,4.76715308014263
"495",-2.26000000000011,4.76786771272709
"496",-2.25000000000011,4.76858669523986
"497",-2.24000000000011,4.76930971292047
"498",-2.23000000000011,4.77003645100843
"499",-2.22000000000011,4.77076659474325
"500",-2.21000000000011,4.77149982936446
"501",-2.20000000000011,4.77223584011157
"502",-2.19000000000011,4.77297431222409
"503",-2.18000000000011,4.77371493094155
"504",-2.17000000000011,4.77445738150345
"505",-2.16000000000011,4.77521019537404
"506",-2.15000000000011,4.77598209941409
"507",-2.14000000000011,4.77677307195792
"508",-2.13000000000011,4.77758309133987
"509",-2.12000000000011,4.77841213589426
"510",-2.11000000000011,4.77926018395542
"511",-2.10000000000011,4.78012721385769
"512",-2.09000000000011,4.78101320393537
"513",-2.08000000000011,4.78191813252282
"514",-2.07000000000011,4.78284197795435
"515",-2.06000000000011,4.78378471856429
"516",-2.05000000000011,4.78474633268697
"517",-2.04000000000011,4.78572679865672
"518",-2.03000000000011,4.78672609480787
"519",-2.02000000000011,4.78774419947473
"520",-2.01000000000011,4.78878109099166
"521",-2.00000000000011,4.78983674769296
"522",-1.99000000000011,4.79091114791297
"523",-1.98000000000011,4.79200426998602
"524",-1.97000000000011,4.79311609224643
"525",-1.96000000000011,4.79424659302853
"526",-1.95000000000011,4.79539575066666
"527",-1.94000000000011,4.79656354349513
"528",-1.93000000000011,4.79774994984829
"529",-1.92000000000011,4.79895494806044
"530",-1.91000000000011,4.80017851646593
"531",-1.90000000000011,4.80142063339909
"532",-1.89000000000011,4.80268127719423
"533",-1.88000000000011,4.80396042618569
"534",-1.87000000000011,4.80525805870779
"535",-1.86000000000011,4.80657415309487
"536",-1.85000000000011,4.80790868768126
"537",-1.84000000000011,4.80926164080127
"538",-1.83000000000011,4.81063299078924
"539",-1.82000000000011,4.81202271597949
"540",-1.81000000000012,4.81343079470637
"541",-1.80000000000012,4.81485720530418
"542",-1.79000000000012,4.81630192610726
"543",-1.78000000000012,4.81776493544995
"544",-1.77000000000012,4.81924621166656
"545",-1.76000000000012,4.82074573309142
"546",-1.75000000000012,4.82226347805887
"547",-1.74000000000012,4.82379942490323
"548",-1.73000000000012,4.82535355195883
"549",-1.72000000000012,4.82692583756
"550",-1.71000000000012,4.82851626004106
"551",-1.70000000000012,4.83012479773635
"552",-1.69000000000012,4.83175142898018
"553",-1.68000000000012,4.8333961321069
"554",-1.67000000000012,4.83505888545083
"555",-1.66000000000012,4.83673966734629
"556",-1.65000000000012,4.83848885684063
"557",-1.64000000000012,4.84035535157024
"558",-1.63000000000012,4.84233690775303
"559",-1.62000000000012,4.84443128160688
"560",-1.61000000000012,4.8466362293497
"561",-1.60000000000012,4.84894950719939
"562",-1.59000000000012,4.85136887137384
"563",-1.58000000000012,4.85389207809096
"564",-1.57000000000012,4.85651688356864
"565",-1.56000000000012,4.85924104402478
"566",-1.55000000000012,4.86206231567728
"567",-1.54000000000012,4.86497845474404
"568",-1.53000000000012,4.86798721744296
"569",-1.52000000000012,4.87108635999194
"570",-1.51000000000012,4.87427363860887
"571",-1.50000000000012,4.87754680951165
"572",-1.49000000000012,4.88090362891819
"573",-1.48000000000012,4.88434185304638
"574",-1.47000000000012,4.88785923811412
"575",-1.46000000000012,4.89145354033931
"576",-1.45000000000012,4.89512251593985
"577",-1.44000000000012,4.89886392113363
"578",-1.43000000000012,4.90267551213856
"579",-1.42000000000012,4.90655504517253
"580",-1.41000000000012,4.91050027645345
"581",-1.40000000000012,4.9145089621992
"582",-1.39000000000012,4.9185788586277
"583",-1.38000000000012,4.92270772195684
"584",-1.37000000000012,4.92689330840451
"585",-1.36000000000012,4.93113337418862
"586",-1.35000000000012,4.93542567552707
"587",-1.34000000000013,4.93976796863775
"588",-1.33000000000013,4.94415800973856
"589",-1.32000000000013,4.94859355504741
"590",-1.31000000000013,4.95307236078218
"591",-1.30000000000013,4.95759218316079
"592",-1.29000000000013,4.96215077840112
"593",-1.28000000000013,4.96674590272108
"594",-1.27000000000013,4.97137531233856
"595",-1.26000000000013,4.97603676347147
"596",-1.25000000000013,4.9807280123377
"597",-1.24000000000013,4.98544681515515
"598",-1.23000000000013,4.99019092814173
"599",-1.22000000000013,4.99495810751532
"600",-1.21000000000013,4.99974610949383
"601",-1.20000000000013,5.00455269029516
"602",-1.19000000000013,5.0093756061372
"603",-1.18000000000013,5.01421261323785
"604",-1.17000000000013,5.01906146781502
"605",-1.16000000000013,5.0239199260866
"606",-1.15000000000013,5.02879562683971
"607",-1.14000000000013,5.03369831856156
"608",-1.13000000000013,5.03862892202022
"609",-1.12000000000013,5.04358835798373
"610",-1.11000000000013,5.04857754722014
"611",-1.10000000000013,5.0535974104975
"612",-1.09000000000013,5.05864886858388
"613",-1.08000000000013,5.06373284224731
"614",-1.07000000000013,5.06885025225586
"615",-1.06000000000013,5.07400201937758
"616",-1.05000000000013,5.07918906438051
"617",-1.04000000000013,5.08441230803271
"618",-1.03000000000013,5.08967267110224
"619",-1.02000000000013,5.09497107435714
"620",-1.01000000000013,5.10030843856547
"621",-1.00000000000013,5.10568568449528
"622",-0.990000000000133,5.11110373291462
"623",-0.980000000000133,5.11656350459155
"624",-0.970000000000133,5.12206592029411
"625",-0.960000000000133,5.12761190079037
"626",-0.950000000000133,5.13320236684836
"627",-0.940000000000134,5.13883823923615
"628",-0.930000000000134,5.14452043872179
"629",-0.920000000000134,5.15024988607333
"630",-0.910000000000134,5.15602750205882
"631",-0.900000000000134,5.16185420744631
"632",-0.890000000000135,5.16773092300386
"633",-0.880000000000135,5.17365856949951
"634",-0.870000000000135,5.17963806770133
"635",-0.860000000000135,5.18567033837736
"636",-0.850000000000136,5.19175630229566
"637",-0.840000000000136,5.19789688022428
"638",-0.830000000000136,5.20409299293126
"639",-0.820000000000136,5.21034556118467
"640",-0.810000000000136,5.21665550575255
"641",-0.800000000000137,5.22302374740297
"642",-0.790000000000137,5.22945120690396
"643",-0.780000000000137,5.23593880502358
"644",-0.770000000000137,5.24248746252989
"645",-0.760000000000137,5.24909810019094
"646",-0.750000000000138,5.25577163877478
"647",-0.740000000000138,5.26250899904946
"648",-0.730000000000138,5.26931110178303
"649",-0.720000000000138,5.27617886774355
"650",-0.710000000000139,5.28311321769907
"651",-0.700000000000139,5.29011507241764
"652",-0.690000000000139,5.29718535266731
"653",-0.680000000000139,5.30432497921614
"654",-0.670000000000139,5.31153487283218
"655",-0.66000000000014,5.31881595428348
"656",-0.65000000000014,5.3261691443381
"657",-0.64000000000014,5.3334990733441
"658",-0.63000000000014,5.34071269477251
"659",-0.62000000000014,5.34781441407574
"660",-0.610000000000141,5.35480863670624
"661",-0.600000000000141,5.36169976811643
"662",-0.590000000000141,5.36849221375876
"663",-0.580000000000141,5.37519037908567
"664",-0.570000000000142,5.38179866954957
"665",-0.560000000000142,5.38832149060292
"666",-0.550000000000142,5.39476324769815
"667",-0.540000000000142,5.40112834628769
"668",-0.530000000000142,5.40742119182397
"669",-0.520000000000143,5.41364618975943
"670",-0.510000000000143,5.41980774554651
"671",-0.500000000000143,5.42591026463764
"672",-0.490000000000143,5.43195815248526
"673",-0.480000000000143,5.43795581454179
"674",-0.470000000000144,5.44390765625969
"675",-0.460000000000144,5.44981808309138
"676",-0.450000000000144,5.45569150048929
"677",-0.440000000000144,5.46153231390587
"678",-0.430000000000144,5.46734492879354
"679",-0.420000000000145,5.47313375060475
"680",-0.410000000000145,5.47890318479192
"681",-0.400000000000145,5.4846576368075
"682",-0.390000000000145,5.49040151210392
"683",-0.380000000000146,5.4961392161336
"684",-0.370000000000146,5.501875154349
"685",-0.360000000000146,5.50761373220254
"686",-0.350000000000146,5.51335935514666
"687",-0.340000000000146,5.51911642863379
"688",-0.330000000000147,5.52488935811637
"689",-0.320000000000147,5.53068254904683
"690",-0.310000000000147,5.53650040687761
"691",-0.300000000000147,5.54234733706115
"692",-0.290000000000147,5.54822774504987
"693",-0.280000000000148,5.55414603629622
"694",-0.270000000000148,5.56010661625263
"695",-0.260000000000148,5.56611389037153
"696",-0.250000000000148,5.57217226410537
"697",-0.240000000000149,5.57828614290656
"698",-0.230000000000149,5.58445993222756
"699",-0.220000000000149,5.59069803752079
"700",-0.210000000000149,5.5970048642387
"701",-0.200000000000149,5.60338481783371
"702",-0.19000000000015,5.60984230375825
"703",-0.18000000000015,5.61638172746478
