"","V1","V2"
"518",-2.83000000000011,424477.211844525
"519",-2.82000000000011,424476.460030672
"520",-2.81000000000011,424475.708290995
"521",-2.80000000000011,424474.956625313
"522",-2.79000000000011,424474.205033449
"523",-2.78000000000011,424473.453515228
"524",-2.77000000000011,424472.702070477
"525",-2.76000000000011,424471.950699024
"526",-2.75000000000011,424471.199400703
"527",-2.74000000000011,424470.448175347
"528",-2.73000000000011,424469.697022793
"529",-2.72000000000011,424468.945942881
"530",-2.71000000000011,424468.194935452
"531",-2.70000000000011,424467.44400035
"532",-2.69000000000011,424466.693137422
"533",-2.68000000000011,424465.942346517
"534",-2.67000000000011,424465.191627486
"535",-2.66000000000011,424464.440980183
"536",-2.65000000000011,424463.690404464
"537",-2.64000000000011,424462.939900188
"538",-2.63000000000011,424462.189467216
"539",-2.62000000000011,424461.439105411
"540",-2.61000000000011,424460.688814639
"541",-2.60000000000012,424459.938594769
"542",-2.59000000000012,424459.188445671
"543",-2.58000000000012,424458.438367218
"544",-2.57000000000012,424457.688359287
"545",-2.56000000000012,424456.938421753
"546",-2.55000000000012,424456.188554499
"547",-2.54000000000012,424455.438757407
"548",-2.53000000000012,424454.689030361
"549",-2.52000000000012,424453.93937325
"550",-2.51000000000012,424453.189785963
"551",-2.50000000000012,424452.440268392
"552",-2.49000000000012,424451.690820433
"553",-2.48000000000012,424450.941441981
"554",-2.47000000000012,424450.192132937
"555",-2.46000000000012,424449.442893203
"556",-2.45000000000012,424448.693722682
"557",-2.44000000000012,424447.944621281
"558",-2.43000000000012,424447.19558891
"559",-2.42000000000012,424446.446625479
"560",-2.41000000000012,424445.697730902
"561",-2.40000000000012,424444.948905095
"562",-2.39000000000012,424444.200147977
"563",-2.38000000000012,424443.451459469
"564",-2.37000000000012,424442.702839493
"565",-2.36000000000012,424441.954287975
"566",-2.35000000000012,424441.205804844
"567",-2.34000000000012,424440.457390028
"568",-2.33000000000012,424439.709043462
"569",-2.32000000000012,424438.96076508
"570",-2.31000000000012,424438.212554779
"571",-2.30000000000012,424437.464412376
"572",-2.29000000000012,424436.716337649
"573",-2.28000000000012,424435.968330379
"574",-2.27000000000012,424435.220390346
"575",-2.26000000000012,424434.472517334
"576",-2.25000000000012,424433.724711126
"577",-2.24000000000012,424432.976971508
"578",-2.23000000000012,424432.229298266
"579",-2.22000000000012,424431.481691188
"580",-2.21000000000012,424430.734150065
"581",-2.20000000000012,424429.986674686
"582",-2.19000000000012,424429.239264845
"583",-2.18000000000012,424428.491920334
"584",-2.17000000000012,424427.74464095
"585",-2.16000000000012,424426.997426488
"586",-2.15000000000012,424426.250276746
"587",-2.14000000000012,424425.503191523
"588",-2.13000000000013,424424.756170621
"589",-2.12000000000013,424424.00921384
"590",-2.11000000000013,424423.262320985
"591",-2.10000000000013,424422.515491859
"592",-2.09000000000013,424421.768726269
"593",-2.08000000000013,424421.022024022
"594",-2.07000000000013,424420.275384928
"595",-2.06000000000013,424419.528808795
"596",-2.05000000000013,424418.782295436
"597",-2.04000000000013,424418.035844664
"598",-2.03000000000013,424417.289456293
"599",-2.02000000000013,424416.543130138
"600",-2.01000000000013,424415.796866016
"601",-2.00000000000013,424415.050663746
"602",-1.99000000000013,424414.304523147
